user_id,user_url,funny,posted,item_id,helpful,recommend,sentiment_analysis
alfcapone,http://steamcommunity.com/id/alfcapone,,2013-12-17,261030,1 of 2 people (50%) found this review helpful,True,1
alfcapone,http://steamcommunity.com/id/alfcapone,,2014-08-18,264140,1 of 3 people (33%) found this review helpful,True,1
alfcapone,http://steamcommunity.com/id/alfcapone,,2014-08-21,218230,No ratings yet,True,2
alfcapone,http://steamcommunity.com/id/alfcapone,,2014-07-05,205100,No ratings yet,True,2
alfcapone,http://steamcommunity.com/id/alfcapone,,2014-05-22,204450,No ratings yet,True,2
alfcapone,http://steamcommunity.com/id/alfcapone,,2014-02-10,250320,No ratings yet,True,2
alfcapone,http://steamcommunity.com/id/alfcapone,,2014-01-02,55230,No ratings yet,True,2
alfcapone,http://steamcommunity.com/id/alfcapone,,2013-10-06,72850,No ratings yet,True,2
Axt5,http://steamcommunity.com/id/Axt5,1.0,2015-12-23,393420,4 of 6 people (67%) found this review helpful,True,1
Axt5,http://steamcommunity.com/id/Axt5,,2015-12-04,39210,4 of 7 people (57%) found this review helpful,True,2
goblinop,http://steamcommunity.com/id/goblinop,,2014-04-23,236790,6 of 6 people (100%) found this review helpful,False,0
allan94,http://steamcommunity.com/id/allan94,,2015-08-09,730,No ratings yet,True,1
Oniityan_H,http://steamcommunity.com/id/Oniityan_H,1.0,,365590,1 of 5 people (20%) found this review helpful,False,0
Oniityan_H,http://steamcommunity.com/id/Oniityan_H,,2015-12-26,359550,No ratings yet,False,1
Oniityan_H,http://steamcommunity.com/id/Oniityan_H,,2015-06-09,243870,No ratings yet,True,2
Juzy1,http://steamcommunity.com/id/Juzy1,,2014-08-10,259080,2 of 2 people (100%) found this review helpful,True,2
agusdemyx25,http://steamcommunity.com/id/agusdemyx25,1.0,2015-10-16,218620,5 of 5 people (100%) found this review helpful,False,0
agusdemyx25,http://steamcommunity.com/id/agusdemyx25,,2015-06-16,295270,2 of 2 people (100%) found this review helpful,False,0
agusdemyx25,http://steamcommunity.com/id/agusdemyx25,,2013-12-12,440,No ratings yet,True,2
twunka,http://steamcommunity.com/id/twunka,,2014-08-07,312990,No ratings yet,True,2
Alphix1,http://steamcommunity.com/id/Alphix1,,2015-02-27,242920,No ratings yet,True,2
76561198038192707,http://steamcommunity.com/profiles/76561198038192707,,2014-06-21,218620,No ratings yet,True,1
76561198082160445,http://steamcommunity.com/profiles/76561198082160445,,2014-11-30,207140,No ratings yet,True,1
76561198082160445,http://steamcommunity.com/profiles/76561198082160445,,2014-05-04,550,No ratings yet,True,1
76561198052744170,http://steamcommunity.com/profiles/76561198052744170,,2014-06-24,105600,1 of 1 people (100%) found this review helpful,True,2
Tiago_Henrique,http://steamcommunity.com/id/Tiago_Henrique,,2014-06-24,440,5 of 7 people (71%) found this review helpful,True,1
Tiago_Henrique,http://steamcommunity.com/id/Tiago_Henrique,6.0,2015-04-18,271590,7 of 11 people (64%) found this review helpful,True,2
Aluriana,http://steamcommunity.com/id/Aluriana,,2015-09-23,285920,No ratings yet,True,2
76561198154725934,http://steamcommunity.com/profiles/76561198154725934,,2014-09-20,440,No ratings yet,True,0
76561198060713420,http://steamcommunity.com/profiles/76561198060713420,,,200510,No ratings yet,True,0
76561198060713420,http://steamcommunity.com/profiles/76561198060713420,,2014-02-21,2420,No ratings yet,True,2
76561198093242240,http://steamcommunity.com/profiles/76561198093242240,,2015-02-03,295110,No ratings yet,True,1
76561198087570173,http://steamcommunity.com/profiles/76561198087570173,,2015-06-22,220,2 of 2 people (100%) found this review helpful,True,0
76561198087570173,http://steamcommunity.com/profiles/76561198087570173,,2015-08-30,261640,No ratings yet,True,1
76561198087570173,http://steamcommunity.com/profiles/76561198087570173,,2014-01-15,440,No ratings yet,True,2
76561198050874222,http://steamcommunity.com/profiles/76561198050874222,,2012-12-03,221080,No ratings yet,True,0
FUCKINGkike,http://steamcommunity.com/id/FUCKINGkike,,,376570,4 of 5 people (80%) found this review helpful,True,2
FUCKINGkike,http://steamcommunity.com/id/FUCKINGkike,2.0,,440,5 of 7 people (71%) found this review helpful,False,0
FUCKINGkike,http://steamcommunity.com/id/FUCKINGkike,,,434570,2 of 2 people (100%) found this review helpful,True,2
FUCKINGkike,http://steamcommunity.com/id/FUCKINGkike,,,230410,0 of 2 people (0%) found this review helpful,True,1
FUCKINGkike,http://steamcommunity.com/id/FUCKINGkike,,,512470,3 of 9 people (33%) found this review helpful,False,1
FUCKINGkike,http://steamcommunity.com/id/FUCKINGkike,,,422970,No ratings yet,True,1
FUCKINGkike,http://steamcommunity.com/id/FUCKINGkike,,,4000,No ratings yet,True,1
FUCKINGkike,http://steamcommunity.com/id/FUCKINGkike,,,386360,No ratings yet,True,1
averageperson,http://steamcommunity.com/id/averageperson,,2015-03-14,440,No ratings yet,True,2
BaaBaaCowSheep,http://steamcommunity.com/id/BaaBaaCowSheep,2.0,2014-08-11,202970,1 of 4 people (25%) found this review helpful,True,2
BaaBaaCowSheep,http://steamcommunity.com/id/BaaBaaCowSheep,,2015-07-04,22380,No ratings yet,True,0
76561198072207162,http://steamcommunity.com/profiles/76561198072207162,,2014-01-23,10,No ratings yet,True,0
76561198126054808,http://steamcommunity.com/profiles/76561198126054808,,2015-12-12,346900,0 of 1 people (0%) found this review helpful,True,0
76561197970539254,http://steamcommunity.com/profiles/76561197970539254,,2013-09-25,440,No ratings yet,True,1
lord_andromeda,http://steamcommunity.com/id/lord_andromeda,,2015-05-03,440,2 of 2 people (100%) found this review helpful,True,2
Angelf3s,http://steamcommunity.com/id/Angelf3s,,2014-07-12,224260,No ratings yet,True,0
OscarStone,http://steamcommunity.com/id/OscarStone,,2015-11-20,730,2 of 3 people (67%) found this review helpful,True,2
76561198062230377,http://steamcommunity.com/profiles/76561198062230377,,2015-06-08,363970,1 of 1 people (100%) found this review helpful,True,2
76561198126495215,http://steamcommunity.com/profiles/76561198126495215,,2014-06-14,72850,1 of 1 people (100%) found this review helpful,True,2
swiggins,http://steamcommunity.com/id/swiggins,,2014-06-21,620,1 of 1 people (100%) found this review helpful,True,1
Animax117,http://steamcommunity.com/id/Animax117,,2013-12-07,211820,1 of 1 people (100%) found this review helpful,True,2
ScrubyDubyDoodle,http://steamcommunity.com/id/ScrubyDubyDoodle,,,1840,1 of 1 people (100%) found this review helpful,True,2
ScrubyDubyDoodle,http://steamcommunity.com/id/ScrubyDubyDoodle,,,264710,No ratings yet,True,1
ScrubyDubyDoodle,http://steamcommunity.com/id/ScrubyDubyDoodle,,2015-05-31,290930,No ratings yet,True,2
76561198050624870,http://steamcommunity.com/profiles/76561198050624870,1.0,2014-03-24,252490,1 of 1 people (100%) found this review helpful,True,0
76561198050624870,http://steamcommunity.com/profiles/76561198050624870,,2014-01-22,211820,No ratings yet,True,2
76561198050624870,http://steamcommunity.com/profiles/76561198050624870,,2012-11-02,240,No ratings yet,True,2
76561198078732258,http://steamcommunity.com/profiles/76561198078732258,,,570,1 of 1 people (100%) found this review helpful,True,2
Antecwarrior,http://steamcommunity.com/id/Antecwarrior,,2014-01-21,8190,2 of 2 people (100%) found this review helpful,True,2
Antecwarrior,http://steamcommunity.com/id/Antecwarrior,,2014-02-04,209160,0 of 5 people (0%) found this review helpful,True,0
ihatecoathangers,http://steamcommunity.com/id/ihatecoathangers,1.0,2014-02-16,221100,6 of 8 people (75%) found this review helpful,True,2
ihatecoathangers,http://steamcommunity.com/id/ihatecoathangers,,2014-03-25,252490,2 of 3 people (67%) found this review helpful,True,2
sprocketw,http://steamcommunity.com/id/sprocketw,,2014-09-30,241930,0 of 3 people (0%) found this review helpful,True,0
76561198094780411,http://steamcommunity.com/profiles/76561198094780411,,2013-12-15,239820,No ratings yet,True,2
anykylator,http://steamcommunity.com/id/anykylator,,2013-12-23,570,1 of 1 people (100%) found this review helpful,True,1
157645,http://steamcommunity.com/id/157645,,2014-12-19,92800,No ratings yet,True,2
76561198078439456,http://steamcommunity.com/profiles/76561198078439456,,,212680,No ratings yet,True,2
76561198078439456,http://steamcommunity.com/profiles/76561198078439456,,2014-04-15,113200,No ratings yet,True,2
76561198069180924,http://steamcommunity.com/profiles/76561198069180924,,2014-09-11,47410,0 of 1 people (0%) found this review helpful,True,2
76561198042492496,http://steamcommunity.com/profiles/76561198042492496,,2014-04-18,222900,2 of 7 people (29%) found this review helpful,False,0
76561198042492496,http://steamcommunity.com/profiles/76561198042492496,,2014-03-09,232750,0 of 10 people (0%) found this review helpful,False,0
76561198042492496,http://steamcommunity.com/profiles/76561198042492496,1.0,2015-03-15,227940,No ratings yet,True,2
76561198122124339,http://steamcommunity.com/profiles/76561198122124339,,,730,No ratings yet,True,1
76561198099851380,http://steamcommunity.com/profiles/76561198099851380,,2014-08-22,440,2 of 2 people (100%) found this review helpful,True,2
76561198099851380,http://steamcommunity.com/profiles/76561198099851380,,2014-08-27,241640,1 of 1 people (100%) found this review helpful,False,0
76561198099851380,http://steamcommunity.com/profiles/76561198099851380,,2014-08-22,49520,1 of 1 people (100%) found this review helpful,True,2
76561198099851380,http://steamcommunity.com/profiles/76561198099851380,,2015-05-05,255710,1 of 2 people (50%) found this review helpful,True,2
76561198099851380,http://steamcommunity.com/profiles/76561198099851380,,2014-08-24,319130,3 of 10 people (30%) found this review helpful,False,0
76561198080081049,http://steamcommunity.com/profiles/76561198080081049,,2013-05-04,8190,No ratings yet,True,2
aquasurge7,http://steamcommunity.com/id/aquasurge7,,2013-11-23,620,1 of 1 people (100%) found this review helpful,True,2
aquasurge7,http://steamcommunity.com/id/aquasurge7,,2015-05-06,313340,No ratings yet,True,2
aquasurge7,http://steamcommunity.com/id/aquasurge7,,2014-01-15,221640,No ratings yet,True,0
cbfguy,http://steamcommunity.com/id/cbfguy,1.0,2014-08-06,304930,1 of 1 people (100%) found this review helpful,True,0
cbfguy,http://steamcommunity.com/id/cbfguy,,2014-12-26,223710,No ratings yet,True,1
cbfguy,http://steamcommunity.com/id/cbfguy,,2014-08-16,226740,No ratings yet,True,2
76561198027233818,http://steamcommunity.com/profiles/76561198027233818,,2014-06-21,440,No ratings yet,True,2
4RCH4NG3Ll,http://steamcommunity.com/id/4RCH4NG3Ll,2.0,2015-09-18,386880,13 of 16 people (81%) found this review helpful,True,1
4RCH4NG3Ll,http://steamcommunity.com/id/4RCH4NG3Ll,,2014-12-06,4000,1 of 1 people (100%) found this review helpful,True,1
4RCH4NG3Ll,http://steamcommunity.com/id/4RCH4NG3Ll,,2015-12-14,307170,No ratings yet,True,1
76561198043925310,http://steamcommunity.com/profiles/76561198043925310,,2014-09-28,440,3 of 4 people (75%) found this review helpful,True,0
76561198107458237,http://steamcommunity.com/profiles/76561198107458237,,2014-09-21,730,1 of 1 people (100%) found this review helpful,True,2
76561197988814610,http://steamcommunity.com/profiles/76561197988814610,,2014-11-25,276810,6 of 8 people (75%) found this review helpful,True,0
76561198047183855,http://steamcommunity.com/profiles/76561198047183855,,2014-06-11,570,No ratings yet,True,1
argentinasaurus,http://steamcommunity.com/id/argentinasaurus,,2015-08-28,48700,1 of 1 people (100%) found this review helpful,True,2
argentinasaurus,http://steamcommunity.com/id/argentinasaurus,,2013-07-02,218230,No ratings yet,True,0
teeethem,http://steamcommunity.com/id/teeethem,,2015-09-22,730,No ratings yet,True,1
teeethem,http://steamcommunity.com/id/teeethem,,2015-08-11,252950,No ratings yet,True,1
76561197989615671,http://steamcommunity.com/profiles/76561197989615671,,2015-11-29,378720,3 of 3 people (100%) found this review helpful,True,2
rotflmaoman,http://steamcommunity.com/id/rotflmaoman,,2015-11-06,401920,No ratings yet,True,2
NoOneYouLike,http://steamcommunity.com/id/NoOneYouLike,,2014-11-21,1250,1 of 6 people (17%) found this review helpful,False,2
NoOneYouLike,http://steamcommunity.com/id/NoOneYouLike,,,328060,0 of 5 people (0%) found this review helpful,False,0
NoOneYouLike,http://steamcommunity.com/id/NoOneYouLike,,,389570,No ratings yet,True,2
NoOneYouLike,http://steamcommunity.com/id/NoOneYouLike,,2015-05-05,265630,No ratings yet,True,2
NoOneYouLike,http://steamcommunity.com/id/NoOneYouLike,,2015-04-22,440,No ratings yet,True,2
NoOneYouLike,http://steamcommunity.com/id/NoOneYouLike,,2015-04-19,346900,No ratings yet,True,2
NoOneYouLike,http://steamcommunity.com/id/NoOneYouLike,,2015-02-27,346120,No ratings yet,True,0
NoOneYouLike,http://steamcommunity.com/id/NoOneYouLike,,2014-11-10,208090,No ratings yet,True,0
NoOneYouLike,http://steamcommunity.com/id/NoOneYouLike,,2014-10-01,238590,No ratings yet,True,2
Arimitage_Shanks,http://steamcommunity.com/id/Arimitage_Shanks,,,413150,No ratings yet,True,2
arril,http://steamcommunity.com/id/arril,,2013-11-05,1840,No ratings yet,True,1
Liron-S,http://steamcommunity.com/id/Liron-S,,2013-12-24,22370,No ratings yet,True,2
Gypsyisgayfuk,http://steamcommunity.com/id/Gypsyisgayfuk,,2014-01-12,550,No ratings yet,True,0
Gypsyisgayfuk,http://steamcommunity.com/id/Gypsyisgayfuk,,2013-11-27,440,No ratings yet,True,0
76561198084889581,http://steamcommunity.com/profiles/76561198084889581,,,730,No ratings yet,True,1
viceflin,http://steamcommunity.com/id/viceflin,,,442080,2 of 5 people (40%) found this review helpful,True,2
76561198061650490,http://steamcommunity.com/profiles/76561198061650490,,2013-12-28,218620,1 of 1 people (100%) found this review helpful,True,1
ghillieboy,http://steamcommunity.com/id/ghillieboy,,2015-11-30,99810,1 of 1 people (100%) found this review helpful,False,0
ghillieboy,http://steamcommunity.com/id/ghillieboy,,2015-09-10,339350,1 of 1 people (100%) found this review helpful,True,2
ghillieboy,http://steamcommunity.com/id/ghillieboy,,2015-05-01,72850,1 of 1 people (100%) found this review helpful,True,2
ghillieboy,http://steamcommunity.com/id/ghillieboy,,2015-11-30,730,No ratings yet,True,2
ghillieboy,http://steamcommunity.com/id/ghillieboy,,2015-01-16,310370,No ratings yet,True,2
ghillieboy,http://steamcommunity.com/id/ghillieboy,,2014-06-21,63380,No ratings yet,True,0
76561198067738015,http://steamcommunity.com/profiles/76561198067738015,,2013-12-26,550,No ratings yet,True,2
asteroidjoe,http://steamcommunity.com/id/asteroidjoe,,2015-12-02,252950,No ratings yet,True,2
76561198073144122,http://steamcommunity.com/profiles/76561198073144122,,2014-01-25,105600,4 of 5 people (80%) found this review helpful,True,1
astynaxe,http://steamcommunity.com/id/astynaxe,,2015-01-15,295110,0 of 4 people (0%) found this review helpful,True,2
76561198057583546,http://steamcommunity.com/profiles/76561198057583546,3.0,2015-02-05,343270,1 of 3 people (33%) found this review helpful,False,2
Atomic1244,http://steamcommunity.com/id/Atomic1244,,2014-03-15,440,0 of 2 people (0%) found this review helpful,True,2
aubey-is-love-aubey-is-life,http://steamcommunity.com/id/aubey-is-love-aubey-is-life,,2014-08-29,730,0 of 2 people (0%) found this review helpful,True,2
aubey-is-love-aubey-is-life,http://steamcommunity.com/id/aubey-is-love-aubey-is-life,,2014-05-21,440,0 of 2 people (0%) found this review helpful,True,2
ThePratama190,http://steamcommunity.com/id/ThePratama190,1.0,2015-04-27,620,2 of 2 people (100%) found this review helpful,True,2
ThePratama190,http://steamcommunity.com/id/ThePratama190,,2014-08-25,17390,2 of 2 people (100%) found this review helpful,True,1
ThePratama190,http://steamcommunity.com/id/ThePratama190,,2014-08-25,302970,0 of 4 people (0%) found this review helpful,True,2
ThePratama190,http://steamcommunity.com/id/ThePratama190,,,289760,No ratings yet,True,2
ThePratama190,http://steamcommunity.com/id/ThePratama190,,2015-05-11,322170,No ratings yet,True,2
